time,open,high,low,close,Volume,Volume MA
2020-06-02T18:30:00Z,3067.39,3069.44,3060.76,3064.3,3600,3479.75
2020-06-02T19:30:00Z,3064.32,3081.07,3062.2,3080.82,2400,3419.8
2020-06-03T13:30:00Z,3098.9,3109.69,3098.9,3109.4,3599,3419.75
2020-06-03T14:30:00Z,3109.39,3119.21,3107.89,3116.32,3600,3419.75
2020-06-03T15:30:00Z,3116.42,3119.95,3112.03,3115.19,3600,3419.8
2020-06-03T16:30:00Z,3115.25,3116.76,3111.54,3115.63,3600,3419.85
2020-06-03T17:30:00Z,3115.63,3121.17,3112.06,3119.97,3600,3419.85
2020-06-03T18:30:00Z,3119.95,3126.46,3118.36,3125.89,3600,3479.85
2020-06-03T19:30:00Z,3125.83,3130.94,3120.44,3122.87,2400,3419.9
2020-06-04T13:30:00Z,3111.56,3125.46,3108.03,3124.32,3599,3419.85
2020-06-04T14:30:00Z,3124.42,3128.91,3110.45,3113.06,3600,3419.85
2020-06-04T15:30:00Z,3113.07,3117.22,3110.69,3112.77,3600,3419.85
2020-06-04T16:30:00Z,3112.74,3112.75,3103.24,3104.5,3600,3419.85
2020-06-04T17:30:00Z,3104.55,3115.83,3104.55,3114.2,3600,3419.85
2020-06-04T18:30:00Z,3114.22,3115.01,3090.41,3100.16,3600,3479.85
2020-06-04T19:30:00Z,3100.16,3112.46,3099.15,3112.35,2400,3419.9
2020-06-05T13:30:00Z,3163.84,3185.49,3163.84,3179.61,3599,3419.85
2020-06-05T14:30:00Z,3179.63,3205.57,3178.84,3204.99,3600,3419.85
2020-06-05T15:30:00Z,3205.3,3211.72,3191.8,3197.89,3600,3419.85
2020-06-05T16:30:00Z,3197.96,3205.77,3196.55,3205.71,3600,3419.85
2020-06-05T17:30:00Z,3205.72,3206.39,3197.75,3201.61,3600,3419.85
2020-06-05T18:30:00Z,3201.55,3204.63,3188.78,3199.84,3599,3479.8
2020-06-05T19:30:00Z,3200.06,3200.2,3183.36,3193.93,2400,3419.85
2020-06-08T13:30:00Z,3199.92,3211.31,3196.55,3198.57,3599,3419.8
2020-06-08T14:30:00Z,3198.42,3212.74,3196,3210.92,3600,3419.8
2020-06-08T15:30:00Z,3210.92,3211.77,3204.63,3205.03,3600,3419.8
2020-06-08T16:30:00Z,3205.02,3211.37,3204.71,3210.55,3600,3419.8
2020-06-08T17:30:00Z,3210.55,3220.72,3209.15,3220.01,3600,3419.8
2020-06-08T18:30:00Z,3220.03,3220.61,3216.44,3217.97,3600,3479.8
2020-06-08T19:30:00Z,3217.94,3233.13,3217.82,3232.39,2400,3419.85
2020-06-09T13:30:00Z,3213.32,3213.32,3193.11,3200.34,3599,3419.8
2020-06-09T14:30:00Z,3200.22,3216.18,3199.75,3212.07,3600,3419.8
2020-06-09T15:30:00Z,3212.42,3213.05,3200.96,3208.83,3600,3419.8
2020-06-09T16:30:00Z,3208.83,3218.67,3207.97,3218.61,3600,3419.8
2020-06-09T17:30:00Z,3218.63,3221.52,3209.01,3209.65,3600,3419.8
2020-06-09T18:30:00Z,3209.66,3222.71,3209.02,3221.33,3600,3479.8
2020-06-09T19:30:00Z,3221.33,3221.33,3204.37,3207.18,2400,3419.85
2020-06-10T13:30:00Z,3213.42,3216.45,3185.74,3189.79,3599,3419.8
2020-06-10T14:30:00Z,3189.65,3199.21,3181.49,3195.82,3600,3419.8
2020-06-10T15:30:00Z,3195.84,3204.06,3188.88,3202.77,3600,3419.8
2020-06-10T16:30:00Z,3202.69,3204.32,3197.84,3200.58,3600,3419.8
2020-06-10T17:30:00Z,3200.64,3223.27,3190.9,3220.62,3600,3419.85
2020-06-10T18:30:00Z,3220.62,3221.09,3188.92,3212.62,3600,3479.85
2020-06-10T19:30:00Z,3212.62,3213.79,3189.64,3190.14,2400,3419.9
2020-06-11T13:30:00Z,3123.53,3123.53,3098.67,3100.54,3599,3419.85
2020-06-11T14:30:00Z,3100.55,3109.92,3082.61,3086.39,3600,3419.85
2020-06-11T15:30:00Z,3086.49,3088.08,3048.41,3052.57,3600,3419.85
2020-06-11T16:30:00Z,3052.51,3065.16,3036.52,3047.85,3600,3419.85
2020-06-11T17:30:00Z,3047.87,3051.73,3029.28,3038,3600,3419.85
2020-06-11T18:30:00Z,3038.05,3039.15,3001.5,3006.46,3600,3479.85
2020-06-11T19:30:00Z,3006.19,3023.93,2999.49,3002.1,2400,3419.9
2020-06-12T13:30:00Z,3071.04,3088.42,3059.38,3059.38,3599,3419.85
2020-06-12T14:30:00Z,3059.33,3062.34,3003.1,3021.69,3600,3419.85
2020-06-12T15:30:00Z,3021.68,3055.83,3016.88,3041.14,3600,3419.85
2020-06-12T16:30:00Z,3041.15,3041.3,3013.5,3016.25,3600,3419.85
2020-06-12T17:30:00Z,3016.36,3019.15,2984.47,3008.19,3600,3419.85
2020-06-12T18:30:00Z,3008.17,3034.31,3002.24,3014.77,3600,3479.85
2020-06-12T19:30:00Z,3014.79,3048.04,3010.22,3041.31,2400,3419.9
2020-06-15T13:30:00Z,2993.76,3010.09,2965.66,2997.94,3599,3419.85
2020-06-15T14:30:00Z,2997.85,3023.1,2991.18,3015.39,3600,3419.85
2020-06-15T15:30:00Z,3015.39,3035.49,3008.79,3033.02,3600,3419.85
2020-06-15T16:30:00Z,3033.07,3050.34,3028.81,3042.36,3600,3419.85
2020-06-15T17:30:00Z,3042.37,3079.38,3036.17,3076.42,3600,3419.85
2020-06-15T18:30:00Z,3076.4,3079.76,3056.43,3056.91,3600,3479.85
2020-06-15T19:30:00Z,3056.71,3067.68,3043.61,3066.59,2400,3419.9
2020-06-16T13:30:00Z,3131,3152.48,3131,3151.74,3599,3419.85
2020-06-16T14:30:00Z,3151.56,3153.45,3076.06,3121.63,3593,3419.5
2020-06-16T15:30:00Z,3122.38,3133.53,3110.05,3124.12,3600,3419.5
2020-06-16T16:30:00Z,3124.12,3138.68,3123.79,3134.94,3600,3419.5
2020-06-16T17:30:00Z,3134.94,3140.15,3119.9,3131.7,3599,3419.45
2020-06-16T18:30:00Z,3131.39,3138.67,3104.49,3118.48,3600,3479.45
2020-06-16T19:30:00Z,3118.45,3127.4,3110,3124.74,2400,3419.5
2020-06-17T13:30:00Z,3136.13,3137.59,3112.51,3114.03,3596,3419.3
2020-06-17T14:30:00Z,3114.13,3130.79,3110.55,3120.65,3600,3419.3
2020-06-17T15:30:00Z,3120.86,3129.25,3119.55,3126.76,3600,3419.3
2020-06-17T16:30:00Z,3126.77,3138.79,3126.52,3137.81,3552,3416.9
2020-06-17T17:30:00Z,3137.82,3141.16,3131.44,3134.66,3600,3416.9
2020-06-17T18:30:00Z,3134.69,3138.77,3112.53,3116.28,3600,3476.9
2020-06-17T19:30:00Z,3116.25,3120.35,3108.03,3113.49,2400,3416.95
2020-06-18T13:30:00Z,3101.64,3115.73,3093.51,3108.6,3599,3416.9
2020-06-18T14:30:00Z,3108.84,3120,3101.14,3114.9,3599,3416.85
2020-06-18T15:30:00Z,3114.87,3117.57,3102.53,3111.61,3600,3416.85
2020-06-18T16:30:00Z,3111.6,3114.21,3106.33,3113.22,3567,3415.2
2020-06-18T17:30:00Z,3113.21,3117.38,3104.67,3109.92,3600,3415.2
2020-06-18T18:30:00Z,3109.92,3114.51,3098.68,3105.39,3600,3475.2
2020-06-18T19:30:00Z,3105.4,3116.81,3103.7,3115.34,2400,3415.25
2020-06-19T13:30:00Z,3140.29,3155.53,3138.37,3141.16,3599,3415.55
2020-06-19T14:30:00Z,3141.2,3141.54,3127.65,3133.39,3600,3415.55
2020-06-19T15:30:00Z,3133.4,3133.81,3091.51,3102.29,3600,3415.55
2020-06-19T16:30:00Z,3102.32,3115.48,3096.8,3100.03,3600,3415.6
2020-06-19T17:30:00Z,3099.94,3104.24,3083.54,3086.66,3600,3415.6
2020-06-19T18:30:00Z,3086.66,3115.75,3083.11,3109.91,3600,3475.6
2020-06-19T19:30:00Z,3109.81,3113.26,3097.28,3097.92,2400,3415.8
2020-06-22T13:30:00Z,3094.42,3107.07,3079.39,3104.38,3599,3415.75
2020-06-22T14:30:00Z,3104.46,3105.1,3089.81,3100.81,3600,3415.75
2020-06-22T15:30:00Z,3101.07,3114.88,3098.47,3112.97,3600,3418.15
2020-06-22T16:30:00Z,3112.97,3118.28,3110.8,3113.51,3600,3418.15
2020-06-22T17:30:00Z,3113.49,3116.64,3108.55,3113.71,3600,3418.15
2020-06-22T18:30:00Z,3113.71,3120.92,3104.09,3107.49,3600,3478.15
2020-06-22T19:30:00Z,3107.5,3118.89,3107.5,3117.86,2400,3418.2
2020-06-23T13:30:00Z,3138.7,3148.76,3134.17,3145.8,3599,3418.2
2020-06-23T14:30:00Z,3145.83,3152.12,3132.54,3150.34,3600,3418.2
2020-06-23T15:30:00Z,3150.39,3150.74,3142.78,3148.02,3600,3419.85
2020-06-23T16:30:00Z,3148.06,3153.95,3145.24,3152.7,3600,3419.85
2020-06-23T17:30:00Z,3152.68,3154.9,3145.01,3149.02,3599,3419.8
2020-06-23T18:30:00Z,3149.03,3151.45,3137.25,3138.03,3600,3479.8
2020-06-23T19:30:00Z,3138,3141.16,3127.12,3131.29,2400,3419.85
2020-06-24T13:30:00Z,3114.4,3115.01,3081.19,3093.11,3599,3419.8
2020-06-24T14:30:00Z,3093.2,3093.2,3054.09,3059.34,3600,3419.8
2020-06-24T15:30:00Z,3059.46,3061.01,3032.13,3051.71,3600,3419.8
2020-06-24T16:30:00Z,3051.68,3065.33,3047.2,3049.94,3600,3419.8
2020-06-24T17:30:00Z,3049.89,3056.83,3038.83,3056.09,3600,3419.8
2020-06-24T18:30:00Z,3056.03,3067.28,3046.37,3057.25,3600,3479.8
2020-06-24T19:30:00Z,3057.29,3066.78,3047.53,3050.33,2399,3419.8
2020-06-25T13:30:00Z,3046.6,3060.26,3024.01,3058.3,3599,3419.75
2020-06-25T14:30:00Z,3058.32,3059.64,3037.64,3049.14,3600,3419.75
2020-06-25T15:30:00Z,3049.21,3060.92,3036.27,3055.87,3600,3419.75
2020-06-25T16:30:00Z,3055.86,3062.48,3052.26,3055.67,3600,3419.75
2020-06-25T17:30:00Z,3055.66,3060.34,3049.25,3052.32,3600,3419.75
2020-06-25T18:30:00Z,3052.3,3079.95,3046,3077.25,3600,3479.75
2020-06-25T19:30:00Z,3077.16,3086.25,3072.36,3083.76,2400,3419.8
2020-06-26T13:30:00Z,3073.2,3073.73,3031.42,3039.21,3599,3419.75
2020-06-26T14:30:00Z,3038.85,3040.51,3017.84,3029.06,3600,3419.75
2020-06-26T15:30:00Z,3029.63,3038.91,3015.8,3026.64,3600,3419.75
2020-06-26T16:30:00Z,3026.71,3034.79,3018,3031.52,3600,3419.8
2020-06-26T17:30:00Z,3031.52,3035.78,3017.26,3019.28,3600,3419.8
2020-06-26T18:30:00Z,3019.28,3021.01,3007.27,3013.86,3600,3479.8
2020-06-26T19:30:00Z,3013.74,3024.35,3004.63,3009.05,2400,3419.85
2020-06-29T13:30:00Z,3018.59,3033.42,2999.74,3029.8,3599,3419.8
2020-06-29T14:30:00Z,3029.79,3043.61,3029.62,3041.97,3600,3419.8
2020-06-29T15:30:00Z,3041.91,3046.18,3036.09,3045.35,3600,3419.8
2020-06-29T16:30:00Z,3045.35,3047.78,3042.23,3045.52,3600,3419.8
2020-06-29T17:30:00Z,3045.56,3049.97,3040.74,3041.02,3600,3419.8
2020-06-29T18:30:00Z,3041.03,3044.69,3032.27,3038.15,3600,3479.85
2020-06-29T19:30:00Z,3038.1,3053.89,3034.96,3053.24,2400,3419.9
2020-06-30T13:30:00Z,3050.2,3068.69,3047.83,3064.25,3599,3419.85
2020-06-30T14:30:00Z,3064.23,3082.51,3062.33,3079.08,3600,3419.85
2020-06-30T15:30:00Z,3078.83,3084.65,3072.92,3082.06,3600,3419.85
2020-06-30T16:30:00Z,3082.03,3083.14,3067.43,3073.9,3600,3419.85
2020-06-30T17:30:00Z,3073.91,3080,3069.28,3080,3600,3419.85
2020-06-30T18:30:00Z,3080.02,3088.6,3077.13,3086.81,3600,3479.85
2020-06-30T19:30:00Z,3086.8,3111.51,3086.2,3100.29,2400,3419.9
2020-07-01T13:30:00Z,3105.92,3119.83,3103.87,3118.83,3599,3419.85
2020-07-01T14:30:00Z,3118.86,3122.24,3101.17,3101.97,3600,3419.85
2020-07-01T15:30:00Z,3101.89,3120.65,3101.89,3119.63,3600,3419.85
2020-07-01T16:30:00Z,3119.62,3123.92,3112.98,3117.81,3599,3419.8
2020-07-01T17:30:00Z,3117.81,3121.99,3113.54,3119.16,3600,3419.8
2020-07-01T18:30:00Z,3119.15,3126.55,3113.35,3125,3600,3479.8
2020-07-01T19:30:00Z,3124.91,3128.44,3114.61,3115.86,2400,3419.85
2020-07-02T13:30:00Z,3143.64,3165.81,3143.64,3145.45,3599,3419.8
2020-07-02T14:30:00Z,3145.56,3152.29,3130.26,3137.4,3600,3419.8
2020-07-02T15:30:00Z,3137.39,3147.32,3137.3,3145.63,3600,3419.8
2020-07-02T16:30:00Z,3145.84,3146.84,3142.04,3145.57,3600,3419.8
2020-07-02T17:30:00Z,3145.61,3150.9,3144.66,3149.79,3600,3419.8
2020-07-02T18:30:00Z,3149.78,3152.87,3141.85,3142.25,3600,3479.8
2020-07-02T19:30:00Z,3142.24,3143.51,3124.52,3130.01,2400,3419.85
2020-07-06T13:30:00Z,3155.29,3182.59,3155.29,3169.04,3599,3419.8
2020-07-06T14:30:00Z,3169.12,3180.88,3166.92,3180.62,3600,3419.8
2020-07-06T15:30:00Z,3180.8,3181.42,3169.44,3171.85,3600,3419.8
2020-07-06T16:30:00Z,3171.85,3175.17,3169.83,3174.66,3600,3419.8
2020-07-06T17:30:00Z,3174.67,3175.92,3165.34,3169.05,3600,3419.8
2020-07-06T18:30:00Z,3169.08,3172.9,3166.02,3171.43,3600,3479.8
2020-07-06T19:30:00Z,3171.43,3180.5,3168.38,3179.72,2400,3419.85
2020-07-07T13:30:00Z,3166.44,3179.88,3159.29,3176.86,3599,3419.8
2020-07-07T14:30:00Z,3176.87,3184.15,3169.91,3181.93,3600,3419.8
2020-07-07T15:30:00Z,3181.87,3182.55,3170.59,3172.93,3600,3419.85
2020-07-07T16:30:00Z,3172.88,3174.34,3166.94,3171.62,3600,3419.85
2020-07-07T17:30:00Z,3171.64,3173.28,3165.26,3165.75,3600,3419.85
2020-07-07T18:30:00Z,3165.74,3165.74,3155.93,3158.76,3600,3479.85
2020-07-07T19:30:00Z,3158.8,3160.19,3142.93,3145.32,2400,3419.9
2020-07-08T13:30:00Z,3153.07,3171.8,3152.89,3161.89,3599,3419.85
2020-07-08T14:30:00Z,3161.74,3166.82,3136.53,3143.31,3600,3419.85
2020-07-08T15:30:00Z,3143.35,3156.36,3142.79,3155.08,3600,3419.85
2020-07-08T16:30:00Z,3155.14,3158.6,3145.5,3148.63,3600,3419.85
2020-07-08T17:30:00Z,3148.65,3155.45,3145.95,3153.38,3600,3419.85
2020-07-08T18:30:00Z,3153.4,3168.57,3147.92,3165.04,3600,3479.85
2020-07-08T19:30:00Z,3165.01,3170.38,3161.38,3169.94,2400,3419.9
2020-07-09T13:30:00Z,3176.17,3179.78,3154.75,3159.77,3599,3419.85
2020-07-09T14:30:00Z,3159.79,3162.13,3115.7,3125.28,3599,3419.8
2020-07-09T15:30:00Z,3125.45,3142.61,3118.84,3138.64,3600,3419.8
2020-07-09T16:30:00Z,3138.64,3151.63,3136.32,3147.74,3600,3419.8
2020-07-09T17:30:00Z,3147.72,3154.47,3140.73,3154.05,3600,3419.8
2020-07-09T18:30:00Z,3154.04,3163.45,3147.86,3148.27,3600,3479.8
2020-07-09T19:30:00Z,3148.18,3159.76,3141.79,3152.05,2400,3419.85
2020-07-10T13:30:00Z,3152.47,3158.97,3136.22,3154.96,3599,3419.8
2020-07-10T14:30:00Z,3154.94,3164.11,3153.73,3161.48,3600,3419.8
2020-07-10T15:30:00Z,3161.38,3169.29,3157.41,3160.69,3600,3419.8
2020-07-10T16:30:00Z,3160.77,3168.51,3158.12,3168.07,3600,3419.8
2020-07-10T17:30:00Z,3168.04,3174.92,3166.01,3172.6,3600,3419.8
2020-07-10T18:30:00Z,3172.56,3182.93,3172.22,3181.81,3600,3479.8
2020-07-10T19:30:00Z,3181.8,3186.82,3178.66,3185.04,2400,3419.85
2020-07-13T13:30:00Z,3205.08,3220,3201.43,3219.88,3599,3419.8
2020-07-13T14:30:00Z,3219.91,3231.62,3213.41,3230.63,3600,3419.8
2020-07-13T15:30:00Z,3230.78,3231.82,3223.51,3226.64,3600,3419.8
2020-07-13T16:30:00Z,3226.59,3233.08,3223.76,3231.35,3600,3419.8
2020-07-13T17:30:00Z,3231.31,3235.32,3206.07,3207.54,3600,3419.8
2020-07-13T18:30:00Z,3207.46,3214.36,3179.22,3179.93,3599,3479.75
2020-07-13T19:30:00Z,3179.71,3181.17,3149.43,3155.22,2400,3419.8
2020-07-14T13:30:00Z,3141.11,3160.04,3127.66,3150.56,3599,3419.8
2020-07-14T14:30:00Z,3150.42,3166.94,3150.42,3162.15,3600,3419.8
2020-07-14T15:30:00Z,3161.56,3174.27,3159.54,3166.68,3600,3419.8
2020-07-14T16:30:00Z,3166.72,3170.92,3153.71,3163.06,3600,3419.8
2020-07-14T17:30:00Z,3163.04,3184.12,3162.35,3180.17,3599,3419.75
2020-07-14T18:30:00Z,3180.24,3183.83,3166.37,3181.23,3600,3479.75
2020-07-14T19:30:00Z,3181.24,3200.95,3180.08,3197.52,2400,3419.8
2020-07-15T13:30:00Z,3225.98,3233.93,3219.63,3232.47,3599,3419.75
2020-07-15T14:30:00Z,3232.5,3238.28,3214.32,3225.16,3600,3419.75
2020-07-15T15:30:00Z,3225.15,3225.94,3200.76,3214.3,3600,3419.75
2020-07-15T16:30:00Z,3214.35,3224.03,3206.51,3221.02,3600,3419.75
2020-07-15T17:30:00Z,3221.07,3229.61,3216.18,3226.66,3600,3419.75
2020-07-15T18:30:00Z,3226.67,3229.71,3210.48,3223.67,3600,3479.75
2020-07-15T19:30:00Z,3223.78,3233.69,3221.92,3226.56,2400,3419.8
2020-07-16T13:30:00Z,3208.36,3212.1,3198.59,3209.94,3599,3419.75
2020-07-16T14:30:00Z,3210,3214.84,3201.85,3208.03,3600,3419.75
2020-07-16T15:30:00Z,3207.99,3208.69,3200.59,3203.6,3600,3419.75
2020-07-16T16:30:00Z,3203.61,3213.95,3203.45,3213.85,3600,3419.75
2020-07-16T17:30:00Z,3213.85,3214.2,3206.86,3212.85,3600,3419.8
2020-07-16T18:30:00Z,3212.83,3216.13,3200.38,3215.83,3600,3479.8
2020-07-16T19:30:00Z,3215.84,3220.39,3210.44,3215.57,2400,3419.85
2020-07-17T13:30:00Z,3224.21,3226.33,3206.53,3208.63,3599,3419.8
2020-07-17T14:30:00Z,3208.67,3221.81,3205.65,3219.18,3600,3419.8
2020-07-17T15:30:00Z,3219.2,3224.54,3215.19,3222.51,3600,3419.8
2020-07-17T16:30:00Z,3222.47,3223.7,3217.43,3222.1,3600,3419.85
2020-07-17T17:30:00Z,3222.09,3228.42,3219.03,3226.86,3600,3419.85
2020-07-17T18:30:00Z,3226.88,3230.67,3224.61,3230.67,3600,3479.85
2020-07-17T19:30:00Z,3230.67,3233.52,3223.6,3224.73,2400,3419.9
2020-07-20T13:30:00Z,3224.29,3234.23,3215.16,3234.11,3599,3419.85
2020-07-20T14:30:00Z,3234.18,3238.11,3231.3,3235.56,3600,3419.85
2020-07-20T15:30:00Z,3235.61,3239.33,3232.88,3235.33,3600,3419.85
2020-07-20T16:30:00Z,3235.33,3240.78,3234.73,3240.68,3600,3419.85
2020-07-20T17:30:00Z,3240.73,3246.04,3239.6,3245.32,3600,3419.85
2020-07-20T18:30:00Z,3245.27,3253.74,3244.84,3253.23,3600,3479.85
2020-07-20T19:30:00Z,3253.23,3258.61,3251.37,3251.84,2400,3419.9
2020-07-21T13:30:00Z,3268.52,3277.29,3262.99,3265.41,3599,3419.85
2020-07-21T14:30:00Z,3265.42,3274.24,3262.47,3272.11,3600,3419.85
2020-07-21T15:30:00Z,3272.15,3274.32,3264.04,3268.14,3600,3419.85
2020-07-21T16:30:00Z,3268.14,3271.37,3265.38,3271.09,3600,3419.85
2020-07-21T17:30:00Z,3271.07,3276.49,3270.59,3273.81,3600,3419.85
2020-07-21T18:30:00Z,3273.82,3273.82,3257.21,3258.15,3600,3479.85
2020-07-21T19:30:00Z,3258.14,3261.58,3247.77,3257.3,2400,3419.9
2020-07-22T13:30:00Z,3254.86,3269.65,3254.12,3260.93,3599,3419.85
2020-07-22T14:30:00Z,3260.82,3265.74,3253.1,3261.86,3600,3419.85
2020-07-22T15:30:00Z,3261.84,3270.77,3261.11,3268.2,3600,3419.85
2020-07-22T16:30:00Z,3268.13,3268.73,3264.47,3265.59,3600,3419.85
2020-07-22T17:30:00Z,3265.58,3266.09,3255.51,3262.56,3600,3419.85
2020-07-22T18:30:00Z,3262.59,3272.51,3259.92,3268.01,3600,3479.85
2020-07-22T19:30:00Z,3267.94,3279.32,3267.19,3276.02,2400,3419.9
2020-07-23T13:30:00Z,3271.64,3279.99,3263.47,3271.5,3599,3419.85
2020-07-23T14:30:00Z,3271.51,3276.98,3266.39,3274.02,3600,3419.85
2020-07-23T15:30:00Z,3274.05,3278.42,3262.21,3264.79,3600,3419.85
2020-07-23T16:30:00Z,3264.81,3266.35,3254.27,3256.98,3600,3419.85
2020-07-23T17:30:00Z,3257.05,3257.61,3222.66,3233.52,3600,3419.85
2020-07-23T18:30:00Z,3233.55,3240.07,3226.83,3232.56,3600,3479.85
2020-07-23T19:30:00Z,3232.58,3237.71,3225.11,3235.66,2400,3419.9
2020-07-24T13:30:00Z,3218.58,3223.7,3202.07,3220.41,3599,3419.85
2020-07-24T14:30:00Z,3220.22,3227.26,3210.01,3224.47,3600,3419.85
2020-07-24T15:30:00Z,3224.33,3224.79,3211.5,3216.02,3600,3419.85
2020-07-24T16:30:00Z,3216.02,3216.96,3200.05,3209.26,3600,3419.85
2020-07-24T17:30:00Z,3209.24,3221.29,3205.35,3221.29,3600,3419.85
2020-07-24T18:30:00Z,3221.34,3221.44,3207.85,3209.09,3600,3479.85
2020-07-24T19:30:00Z,3208.97,3217,3204.88,3215.63,2400,3419.9
2020-07-27T13:30:00Z,3219.84,3236.14,3214.25,3233.22,3599,3419.85
2020-07-27T14:30:00Z,3233.24,3237.11,3223.96,3224.47,3600,3419.85
2020-07-27T15:30:00Z,3224.57,3229.78,3219.27,3229.25,3600,3419.85
2020-07-27T16:30:00Z,3229.3,3234.23,3228.37,3234.12,3600,3419.85
2020-07-27T17:30:00Z,3234.13,3235.98,3230.86,3235.36,3600,3419.85
2020-07-27T18:30:00Z,3235.29,3240.44,3229.75,3239.72,3600,3479.85
2020-07-27T19:30:00Z,3239.67,3241.43,3237.47,3239.41,2400,3419.9
2020-07-28T13:30:00Z,3234.27,3237.3,3221.18,3235.27,3599,3419.85
2020-07-28T14:30:00Z,3235.27,3239.01,3228.82,3236.76,3600,3419.85
2020-07-28T15:30:00Z,3236.79,3242.29,3232.77,3233.96,3600,3419.85
2020-07-28T16:30:00Z,3233.97,3239.71,3232.81,3238.67,3600,3419.85
2020-07-28T17:30:00Z,3238.69,3243.72,3238.57,3238.61,3600,3419.85
2020-07-28T18:30:00Z,3238.6,3241.56,3227.43,3227.56,3600,3479.85
2020-07-28T19:30:00Z,3227.52,3231.24,3216.17,3218.44,2400,3419.9
2020-07-29T13:30:00Z,3227.22,3241.57,3227.22,3240.18,3599,3419.85
2020-07-29T14:30:00Z,3240.22,3246.03,3239.26,3246.03,3600,3419.85
2020-07-29T15:30:00Z,3246.11,3246.29,3240.08,3245.3,3600,3419.85
2020-07-29T16:30:00Z,3245.28,3250.64,3244.74,3249.84,3600,3419.85
2020-07-29T17:30:00Z,3249.85,3252.12,3245.01,3251.41,3600,3419.85
2020-07-29T18:30:00Z,3251.41,3261.99,3246.81,3259.79,3600,3479.85
2020-07-29T19:30:00Z,3259.75,3264.74,3254.5,3258.44,2400,3419.9
2020-07-30T13:30:00Z,3231.76,3232.04,3204.13,3214.66,3599,3419.85
2020-07-30T14:30:00Z,3214.62,3232.18,3212.5,3227.37,3600,3419.85
2020-07-30T15:30:00Z,3227.48,3245.77,3226.8,3240.97,3600,3419.85
2020-07-30T16:30:00Z,3241.03,3250.78,3240.09,3244.42,3600,3419.85
2020-07-30T17:30:00Z,3244.4,3245.92,3238.71,3241.33,3600,3419.85
2020-07-30T18:30:00Z,3241.41,3249.56,3241.19,3249.48,3600,3479.85
2020-07-30T19:30:00Z,3249.47,3250.92,3243.15,3246.22,2400,3419.9
2020-07-31T13:30:00Z,3270.45,3270.45,3231.67,3234.51,3599,3419.85
2020-07-31T14:30:00Z,3234.25,3249.97,3231.28,3247.54,3600,3419.85
2020-07-31T15:30:00Z,3247.6,3248.96,3229.4,3235.48,3600,3419.85
2020-07-31T16:30:00Z,3235.49,3235.49,3220.26,3234.24,3600,3419.85
2020-07-31T17:30:00Z,3234.24,3236.51,3226.59,3232.12,3600,3419.85
2020-07-31T18:30:00Z,3232.14,3255.1,3231.75,3252.97,3600,3479.85
2020-07-31T19:30:00Z,3253.02,3272.17,3252.76,3271.12,2400,3419.9
2020-08-03T13:30:00Z,3288.26,3299.56,3284.53,3292.54,3599,3419.85
2020-08-03T14:30:00Z,3292.61,3296.55,3285.89,3295.15,3600,3419.85
2020-08-03T15:30:00Z,3295.13,3300.34,3294.87,3295.36,3600,3419.85
2020-08-03T16:30:00Z,3295.37,3298.82,3293.94,3297.51,3600,3419.85
2020-08-03T17:30:00Z,3297.52,3300.92,3294.66,3300.71,3600,3419.85
2020-08-03T18:30:00Z,3300.72,3302.73,3293.31,3296.17,3600,3479.85
2020-08-03T19:30:00Z,3296.25,3299.85,3291.06,3294.61,2400,3419.9
2020-08-04T13:30:00Z,3289.92,3300.23,3286.88,3294.27,3599,3419.85
2020-08-04T14:30:00Z,3294.57,3303.05,3292.88,3301.02,3600,3419.85
2020-08-04T15:30:00Z,3301.01,3303.01,3294.84,3298.33,3600,3419.85
2020-08-04T16:30:00Z,3298.35,3300.58,3293.04,3299.03,3600,3419.85
2020-08-04T17:30:00Z,3299.04,3301.1,3293.28,3293.32,3600,3419.85
2020-08-04T18:30:00Z,3293.25,3299.8,3286.37,3298.19,3600,3479.85
2020-08-04T19:30:00Z,3298.19,3306.84,3295.34,3306.51,2400,3419.9
2020-08-05T13:30:00Z,3317.37,3328.12,3317.37,3326.67,3599,3419.85
2020-08-05T14:30:00Z,3326.65,3330.77,3323.28,3327.34,3600,3419.85
2020-08-05T15:30:00Z,3327.33,3329.48,3321.37,3321.85,3600,3419.85
2020-08-05T16:30:00Z,3321.82,3326.21,3321.32,3325.51,3600,3419.85
2020-08-05T17:30:00Z,3325.56,3327.73,3324.4,3327.67,3600,3419.85
2020-08-05T18:30:00Z,3327.67,3328.61,3323.28,3324.76,3600,3479.85
2020-08-05T19:30:00Z,3324.77,3329.93,3318.85,3327.77,2400,3419.9
2020-08-06T13:30:00Z,3323.17,3332.91,3321.07,3331.51,3599,3419.85
2020-08-06T14:30:00Z,3331.5,3332.54,3318.14,3322.99,3600,3419.85
2020-08-06T15:30:00Z,3322.72,3328.63,3319.81,3327.23,3600,3419.85
2020-08-06T16:30:00Z,3327.22,3331.93,3325.74,3331.38,3600,3419.85
2020-08-06T17:30:00Z,3331.41,3343.06,3330.43,3342.73,3600,3419.85
2020-08-06T18:30:00Z,3342.76,3351.03,3342.71,3347.67,3600,3479.85
2020-08-06T19:30:00Z,3347.7,3349.91,3344.11,3349.16,2400,3419.9
2020-08-07T13:30:00Z,3340.05,3347.04,3335.98,3342.78,3599,3419.85
